        c12         c13         c14 
  1.8619995   2.5909996   3.0629997 
  1.6879997   2.5039997   2.8269997 
  1.8390007   2.6090012   3.1420002 
  1.6130009   2.3920002   2.8920002 
  1.5970001   2.1300011   2.7250004 
  1.8810005   2.3410015   3.0540009 
  1.6240005   2.0760002   2.7660007 
  0.9109993   1.4309998   1.6519985 
  1.6039982   2.3109989   2.5339985 
  1.3120003   1.7859993   2.4689999 
  1.6889992   2.2530003   2.9790001 
  1.6590004   2.6819992   2.8699989 
  1.8090000   2.5070000   3.1900005 
  1.6259995   2.2709999   2.8369999 
  1.9090004   2.3949986   3.1660004 
  1.5499992   1.8990002   2.4869995 
  1.9849987   2.7679996   3.4289989 
  1.5469990   2.0469990   2.5469990 
  1.6529999   2.1469994   2.7700005 
  1.7210007   2.3280010   2.8290005 
  1.6569996   2.2039986   2.8529987 
  2.0340004   2.7770004   3.4270000 
  1.8169994   2.3859997   3.0669994 
  1.6090012   2.1090012   2.6650009 
  1.8390007   2.3719997   3.0070000 
  1.3059998   1.8520012   2.4440002 
  1.9239998   2.5489998   3.1599998 
  1.7959995   2.3290005   2.9739990 
  1.9319992   2.5680008   3.1149998 
  1.4890003   1.9060001   2.7150002 
  1.9890003   2.7460003   3.5430012 
  1.4980011   2.0640011   2.3250008 
  1.7379990   2.2169991   2.7969990 
  1.7099991   2.3330002   3.0660000 
  0.3059998   0.5310001   0.4570007 
  1.7399998   2.3449993   3.1189995 
  1.5399990   2.2489986   2.6129990 
  1.8570004   2.3330002   3.2029991 
  1.7350006   2.1009998   3.0009995 
  1.6050014   1.9520016   2.4780006 
  1.6420002   2.0959988   2.7019997 
  1.7150002   2.3649998   2.9640007 
  2.0510006   2.8400002   3.1060009 
  1.8079987   2.2959995   2.9089985 
  1.8149986   2.3889999   2.9799995 
  1.6750011   2.3859997   3.0310001 
  1.7460003   2.2119999   2.8950005 
  1.7500000   2.2370014   2.7639999 
  2.1749992   2.7810001   3.4580002 
  1.8020000   2.5920010   3.0580006 
  1.6220016   2.0660000   2.7920017 
  1.8059998   2.4939995   3.1329994 
  1.8260002   2.4599991   3.1320000 
  1.7230015   2.1080017   2.8670006 
  1.6770000   2.1730003   2.7399998 
  1.5799999   2.2940006   3.1340008 
  1.6729984   2.3269997   3.0109997 
  1.7430000   2.2220001   2.8970013 
  1.8250008   2.5709991   3.1609993 
  1.6889992   2.3209991   2.8400002 
  1.4560013   1.8910007   2.5810013 
  1.8430004   2.4659996   2.9270000 
  1.6660004   2.1180000   2.6860008 
  1.9120007   2.5630016   3.4200001 
  1.8249989   2.4930000   3.0730000 
  1.4860001   2.0290012   2.6400013 
  1.8069992   2.3619995   2.8379993 
  1.7000008   2.3030014   2.8490009 
  1.6379986   2.1149998   2.7999992 
  2.0579987   2.7109985   3.2869987 
  1.7119999   2.1240005   2.8320007 
  1.8439999   2.5150013   3.1200008 
  1.7950001   2.2590008   2.9960003 
  1.5960007   2.4029999   3.0080013 
  1.9330006   2.5570011   2.9330006 
  1.9560013   2.7490005   3.4530010 
  0.4200001   0.1370010   0.4090004 
  1.6930008   2.2600002   3.0620003 
  1.8419991   2.6039982   3.0849991 
  1.7329998   1.7639999   2.9160004 
  1.8500004   2.5179996   3.0739994 
  1.7399998   2.3039989   3.0839996 
  1.9289989   2.3739986   3.1189995 
  1.8279991   2.2280006   3.0009995 
  1.4950008   2.1160011   2.8239994 
  1.6980000   2.2530003   2.9200001 
  1.8299999   2.4379997   3.2340012 
  2.1669998   2.8560009   3.3600006 
  1.5810013   2.1780014   2.7880001 
  1.6940002   2.2970009   2.8500004 
  1.3700008   2.0830002   2.5909996 
  1.5609989   2.1320000   2.6350002 
  1.8129997   2.4340000   3.0329990 
  1.9899998   2.6250000   3.2880001 
  1.3760014   1.9759998   2.5340004 
  1.7730007   2.3360004   2.9350014 
  1.7740002   2.4899998   2.9440002 
  1.8330002   2.3379993   3.0009995 
  1.9219990   2.5479984   3.2479992 
  2.0990009   2.8930016   3.4850006 
  1.9489994   2.8549995   3.3349991 
  1.9029999   2.3859997   3.1949997 
  1.6790009   1.8490009   2.7130013 
  1.9239998   2.5300007   3.2070007 
  1.9119987   2.6959991   3.2239990 
  1.7579994   2.1809998   2.8439999 
  1.8950005   2.7150002   3.3620014 
  1.7810001   2.3640003   3.0990009 
  1.9299984   2.4589996   3.0959988 
  1.8770008   2.6320000   3.3260002 
  1.7130013   2.4020004   3.0640011 
  1.8209991   2.3249989   3.0159988 
  2.4430008   3.1730003   3.8180008 
  2.0370007   2.6529999   3.3450012 
  2.1240005   2.8689995   3.4659996 
  1.7220001   2.2639999   3.0370007 
  1.7819996   2.4610004   3.0769997 
  1.8990002   2.6210003   3.2790012 
  1.4880009   2.2220001   2.6299992 
  1.9869995   2.6100006   3.2399998 
  2.1310005   2.7430000   3.4530010 
  1.9480000   2.6219997   3.2170010 
  1.9650002   2.6709995   3.2910004 
  1.5630016   1.9610004   2.5440006 
  1.7999992   2.5369987   3.0200005 
  1.7509995   2.4160004   3.1129990 
  1.7269993   2.2189999   3.0579987 
  1.6189995   1.8649998   2.4739990 
  2.1070004   2.8590012   3.4680004 
  1.7840004   2.3799992   3.0469990 
  1.6999989   2.3339996   2.7199993 
  1.5070000   1.9410000   2.2420006 
  1.8230000   2.4659996   3.2510014 
  1.8770008   2.2679996   3.0430012 
  1.5249996   2.1789989   2.9819984 
  1.5610008   2.3500004   3.0820007 
  1.6000004   2.1949997   2.8420010 
  1.7320004   2.2840004   2.9830017 
  2.2189999   2.9850006   3.8210011 
  1.6189995   2.1539993   2.7170010 
  3.0639992   4.0400009   4.5680008 
  1.8769989   2.5060005   3.1639996 
  1.8999996   2.4639988   3.2889996 
  1.9939995   2.7030010   3.5279999 
  1.7600002   2.2089996   2.6919994 
  1.7399998   2.3509998   3.1959991 
  2.1269989   2.9650002   3.5429993 
  1.7440014   2.2980003   2.8000011 
  1.5639992   2.0720005   2.8129997 
  1.8979988   2.4709988   3.2639999 
  1.9260006   2.7380009   3.4910011 
  2.0000000   2.9239998   3.5399990 
  2.1310005   2.4710007   3.2490005 
  1.8889999   2.5960007   3.0249996 
  1.8429985   2.3989983   2.9599991 
  1.8419991   2.3319988   3.0109997 
  1.9790001   2.5389996   3.2659988 
  2.0150013   2.6510010   3.2790012 
  0.2150002  -0.0679989   0.1590004 
  1.8409996   2.7390003   3.2170010 
  2.0730000   3.0319996   3.6529999 
  2.3209991   2.9209995   3.4580002 
  1.8630009   2.6739998   3.3369999 
  1.4799995   2.2029991   2.5639992 
  2.0279999   2.9230003   3.5450001 
  1.6209984   2.2719994   2.8470001 
  1.8160000   2.5380001   3.3299999 
  1.5669994   1.7969990   2.5819988 
  2.1629982   3.2419987   3.9709988 
  1.2090015   1.7610016   2.2880001 
  1.5790005   2.1849995   2.7360001 
  1.8109989   2.2629986   2.9629993 
  2.3439999   3.3529987   3.8789997 
  1.9849987   2.4349995   3.1559982 
  1.6479988   2.1980000   2.6759987 
  1.7119999   2.8439999   2.9400005 
  1.7939987   2.4480000   3.1099987 
  2.2660007   2.9760017   3.5370007 
  1.8149986   2.5769997   3.1210003 
  1.5590000   2.2589989   2.8059998 
  1.8400002   2.5979996   3.2409992 
  1.7269993   2.2509995   2.8189983 
  1.6599998   2.2919998   2.7019997 
  1.9510002   2.8020000   3.3379993 
  1.5780010   2.0420017   2.7280006 
  1.8570004   2.5939999   3.1110001 
  1.6560001   2.2760010   2.8789997 
  1.6459999   1.9039993   2.6140003 
  1.9470005   2.6339989   3.2119999 
  2.0799999   2.8990002   3.4640007 
  1.7489986   2.2849998   2.7980003 
  1.2770004   1.5900002   2.2439995 
  1.8589993   2.4249992   3.2579994 
  1.8880005   2.4760017   3.0640011 
  2.0200005   2.8729992   3.1770000 
  1.6439991   2.2500000   2.8709984 
  1.9149990   2.6320000   3.0799999 
  1.8059998   2.4469986   3.0779991 
  2.3309994   3.7150002   4.2779999 
  1.9670010   2.4810009   3.2539997 
  1.5979996   2.2419987   2.8820000 
  2.1759987   2.8359985   3.6379986 
  1.8929996   2.3439999   3.0170002 
  1.9410000   2.6429996   3.2010002 
  1.5440006   2.2110004   2.7030010 
  1.4239998   1.9429989   2.5319996 
  1.7059994   2.3139992   2.9869995 
  1.8840008   2.4670010   2.9420013 
  1.3319988   2.0009995   2.5429993 
  1.5270004   2.2049999   2.4890003 
  1.7320004   2.7420006   3.5909996 
  2.0089989   2.6799984   3.4239998 
  1.4969997   2.0329990   2.4860001 
  1.8530006   2.5630016   3.2200012 
  1.6770000   2.3110008   3.0559998 
  1.7209988   2.0550003   2.9239998 
  1.6569996   2.1410007   2.7460003 
  1.8889999   2.4850006   3.2360001 
  1.7299995   2.2229996   3.0260010 
  1.7719994   2.4109993   2.8139992 
  1.4599991   1.9599991   2.5779991 
  0.4430008   0.4930000   0.4880009 
  2.2140007   3.2170010   3.7820015 
  1.8840008   2.4799995   3.1149998 
  1.9049988   2.5629997   3.1980000 
  1.5359993   2.1809998   2.6830006 
  1.7919998   2.3639984   3.1059990 
  1.1509991   1.5469990   2.1089993 
  1.7399998   2.5219994   3.0639992 
  1.8139992   2.7519989   3.3719997 
  0.9570007   1.5690002   2.1870003 
  1.7720013   2.5900002   3.1580009 
  1.8299999   2.5699997   3.0559998 
  1.7950001   2.3199997   2.9689999 
  1.8590012   2.2400017   3.0980015 
  1.8290005   2.3890018   3.0830002 
  1.4899998   1.7529984   2.2819996 
  1.7519989   2.4419994   3.2799988 
  1.4969997   2.1159992   2.5440006 
  1.5950012   2.1919994   2.8810005 
  1.7700005   2.2539997   2.8160000 
  1.8760014   2.5440006   3.1550007 
  1.5429993   2.0849991   2.6889992 
  1.8129997   2.1890011   3.0160007 
  0.5119991   0.7630005   0.7080002 
  1.4930000   2.0139999   2.5429993 
  2.1679993   2.8409996   3.3810005 
  2.2450008   3.2030010   4.0660000 
  1.8970013   2.7270012   3.5290012 
  2.2119999   3.0189991   3.7959995 
  1.7289982   2.3699989   2.9969997 
  1.8180008   2.4150009   3.1439991 
  2.0000000   2.5690002   3.2789993 
  1.5740013   2.0620003   2.7420006 
  2.6009998   3.4990005   4.0839996 
  1.2070007   1.6900005   2.0629997 
  1.9580002   2.5130005   3.2660007 
  1.5560017   2.4440002   3.1290016 
  1.6440010   2.1160011   2.6920013 
  1.8489990   2.6149998   3.2940006 
  1.8099995   2.3850002   2.9740009 
  1.1999989   1.4429989   2.1779995 
  1.8319988   2.3899994   3.1019993 
  1.2639999   1.9419994   2.5149994 
  2.0359993   2.5899982   3.1939983 
  1.6639996   2.1569996   2.8889999 
  1.7199993   2.1259995   2.8519993 
  1.8240013   2.4960003   3.2639999 
  1.8320007   2.5580006   3.1880016 
  2.0250015   2.7090015   3.4050007 
  1.9440002   2.4899998   3.1229992 
  1.9540005   2.6220016   3.0110016 
  1.7940006   2.2100010   2.9610004 
  1.8999996   2.5169983   3.3009987 
  1.7290001   2.0190010   2.8090000 
  1.8720016   2.5170002   3.2060013 
  1.5289993   2.1409988   2.6420002 
  1.7799988   2.4549999   3.0439987 
  1.4250011   2.0120010   2.5690002 
  1.7709999   2.3069992   3.0429993 
  1.6849995   2.2349987   3.1049995 
  0.7600002   1.1970005   1.3129997 
  1.7579994   2.6409988   3.3799992 
  2.0310001   2.3479996   2.8519993 
  1.7979984   2.2530003   2.8969994 
  1.8620014   2.8260002   3.5760002 
  1.8789997   2.6990013   3.2940006 
  2.0330009   2.7320004   3.3520012 
  1.7309990   2.4779987   3.1159992 
  1.3859997   1.8330002   2.4429989 
  1.7649994   2.3279991   2.9230003 
  1.8680000   2.4739990   3.0779991 
  1.9110012   2.2790012   3.1000004 
  1.8530006   2.7889996   3.4549999 
  1.7460003   2.3310013   2.9480000 
  2.0279999   2.7000008   3.4099998 
  2.8029995   3.3489990   4.2849998 
  1.5279999   1.9319992   2.8050003 
  1.9250011   2.4629993   3.0429993 
  1.8460007   2.3940010   2.9860001 
  1.5669994   1.7660007   2.7630005 
  1.7689991   2.3979988   2.9399986 
  1.8160000   2.3859997   3.0520000 
  1.8509998   2.4130001   3.1549988 
  1.7969990   2.4269981   3.0989990 
  1.5970001   2.2859993   2.9150009 
  2.3499985   3.0549984   3.6919994 
  2.3610001   2.9879990   3.8640003 
  1.7789993   2.3199997   3.1110001 
  1.8560009   2.3210011   3.2260017 
  1.4650002   2.0060005   2.5550003 
  2.0690002   2.9249992   3.3619995 
  1.4990005   1.9740009   2.5760002 
  1.7919998   2.1240005   2.8260002 
  1.8099995   2.2699986   3.0030003 
  2.0979996   2.9860001   3.6009998 
  1.7409992   2.3789997   2.9699993 
  1.9040012   2.2770004   2.9290009 
  1.8810005   2.5900002   3.2150002 
  1.7170010   2.1289997   2.7590008 
  1.8900013   2.6750011   3.1440010 
  1.5440006   2.2170010   2.8930016 
  1.6469994   2.0850010   2.9279995 
  1.8269997   2.4639988   3.0739994 
  1.7049999   2.0830002   2.8559990 
  1.6849995   2.2259998   3.0249996 
  1.6690006   2.3290005   2.9350014 
  0.4259987   0.8150005   1.1409988 
  1.6049995   2.2590008   2.7299995 
  2.0979996   2.8799992   3.5209999 
  1.7080002   2.2740002   2.9739990 
  1.9389992   2.8160000   3.5419998 
  1.5410004   2.2430000   2.8519993 
  1.3519993   1.9009991   2.5369987 
  2.0270004   2.5320015   3.3120003 
  1.8450012   2.5979996   2.9790001 
  1.8060017   2.3920002   3.0530014 
  1.5159988   2.0039997   2.6199989 
  1.8940010   2.4680004   3.0389996 
  1.4360008   2.1539993   2.8969994 
  1.8680000   2.5219994   3.2030010 
  2.4699993   3.0190010   3.8400002 
  1.7290001   2.3789997   3.0739994 
  1.9540005   2.7950001   3.1679993 
  1.9779987   2.6259995   3.2269993 
  1.6020012   2.0330009   2.7590008 
  1.6539993   2.1759987   2.8999996 
  1.7989998   2.4040012   3.2200012 
  1.7220001   2.4600010   3.1180000 
  1.6369991   2.0130005   2.8179989 
  1.6870003   2.2000008   2.8450012 
  1.9239998   2.5030003   3.1620007 
  1.8869991   2.2150002   2.7469997 
  1.8430004   2.5949993   3.1609993 
  2.1639996   2.8160000   3.4179993 
  2.0930004   2.7639999   3.4990005 
  2.1169987   2.9079990   3.5959988 
  1.6789989   2.3780003   2.8739986 
  1.6949997   2.0939999   3.0529995 
  1.6830006   2.4529991   3.1189995 
  1.8190002   2.5290012   3.2390003 
  1.6190014   2.5400009   2.9740009 
  1.7500000   1.9880009   3.0410004 
  1.8110008   2.8030014   3.1680012 
  2.2360001   2.8500004   3.5480003 
  2.1070004   2.8980007   3.6170006 
  1.9270000   2.5380001   3.1529999 
  1.6889992   2.1099987   2.9699993 
  1.8630009   2.4430008   3.1490002 
  1.5370007   2.5950012   3.5480003 
  1.7829990   2.6659985   3.1329994 
  1.7770004   2.3920002   2.9270000 
  1.4370003   1.9330006   2.6880016 
  2.2440014   2.9810009   3.5380001 
  1.7159996   2.4340000   3.0489998 
  1.7779999   2.4200001   3.0070000 
  2.1980000   2.9579983   3.6519985 
  1.8010006   2.1340008   2.9680004 
  1.8080006   2.4770012   3.1110001 
  1.6940002   2.1779995   2.8810005 
  2.0820007   2.8719997   3.4150009 
  2.0119991   2.7119999   3.3219986 
  2.2029991   2.9399986   3.7639999 
  1.2990017   1.9430008   2.3770008 
  1.7250004   2.4309998   3.2500000 
  1.2870007   1.9330006   2.4899998 
  1.8310013   2.6790009   3.3730011 
  1.7600002   2.3500004   2.8529987 
  1.7479992   2.3079987   3.1789989 
  1.7530003   2.1760006   2.7539997 
  1.9969997   2.5879993   3.4079990 
  2.1520004   2.9029999   3.6210003 
  2.1939983   2.7399998   3.5900002 
  1.9570007   2.6170006   3.2660007 
  1.5739994   2.0979996   2.6569996 
  1.8540001   2.4759998   3.1350002 
  1.6700001   2.2290001   2.6930008 
  1.8150005   2.5279999   3.2380009 
  1.9680004   2.8840008   3.3000011 
  0.2399998   0.2360001   0.5829983 
  2.0100002   2.4469986   3.2179985 
  1.8219986   2.5340004   3.0769997 
  1.6690006   2.2220001   2.8090000 
  1.9650002   2.6490002   3.2730007 
  1.6260014   2.1599998   2.6980000 
  1.6799984   2.1799984   2.9549999 
  2.0050011   2.5610008   3.1250000 
  1.7719994   2.4139996   3.1560001 
  1.8619995   2.4359989   3.2059994 
  1.6779995   2.2500000   3.2059994 
  0.8320007   1.8230000   2.1119995 
  1.8199997   2.4549999   3.0949993 
  1.5139999   1.9949989   2.6910000 
  1.5489998   2.0559998   2.7170010 
  1.8409996   2.4300003   3.0909996 
  1.7449989   2.3279991   2.9139996 
  1.5779991   2.1800003   2.7880001 
  1.8000011   2.2460003   2.8760014 
  1.6079998   2.2299995   2.7489986 
  1.5810013   2.0810013   2.5550003 
  0.1929989   0.3120003   0.7749996 
  1.9850006   2.7320004   3.4580002 
  1.9319992   2.5349998   3.1749992 
  1.7029991   2.3629990   2.8880005 
  1.8529987   2.4890003   3.0349998 
  2.3750000   2.9439983   3.5109997 
  1.8889999   2.4890003   3.3109989 
  2.0389996   2.6840000   3.4440002 
  1.8239994   2.3579998   3.0269985 
  1.8540001   2.3769989   3.0389996 
  1.9370003   2.6580009   3.2940006 
  1.8090000   2.5349998   3.0760002 
  1.5730000   1.9280014   2.2590008 
  2.1999989   2.8260002   3.5240002 
  1.5939999   2.2919998   2.9500008 
  1.5860004   2.0669994   2.5550003 
  1.7389984   2.5699997   3.5179996 
  1.7989998   2.4260006   3.0010014 
  1.9250011   2.4120007   3.0050011 
  1.8700008   2.4239998   2.9480000 
  2.0849991   2.8020000   3.4599991 
  1.4769993   2.2339993   2.7329998 
  1.9609985   2.4259987   3.3540001 
  1.5680008   2.0660000   2.5300007 
  1.7180004   2.2320004   2.8350010 
  1.4710007   1.8750000   2.4090004 
  1.7670002   2.3330002   3.1560001 
  2.2600002   3.1429996   3.8579998 
  1.8980007   2.5130005   3.1450005 
  1.7029991   2.2360001   3.0660000 
  1.6079998   1.9969997   2.8979988 
  1.6119995   2.2390003   2.9979992 
  1.7759991   2.2329998   2.9359989 
  1.8230000   2.3110008   3.1070004 
  1.8519993   2.3390007   3.0529995 
  1.7559986   2.4340000   3.0970001 
  1.2150002   2.4890003   2.8710003 
  1.5109997   2.2819996   2.7230015 
  1.9920006   2.8080006   3.4130001 
  1.7130013   2.2000008   2.7810001 
  1.7070007   2.5270004   3.1639996 
  1.7360001   2.2579994   2.7919998 
  1.8260002   2.5869999   3.2139988 
  1.5209999   1.9480000   2.6400013 
  1.9769993   2.8230000   3.4039993 
  1.8150005   2.4330006   3.0070000 
  1.7439995   2.2389984   2.8599987 
  2.0130005   2.6830006   3.4280014 
  1.8630009   2.2360001   2.9390011 
  1.8129997   2.3859997   3.0260010 
  1.7229996   2.7589989   3.4359989 
  1.5019989   2.2399998   2.6359997 
  1.6019993   2.0279999   2.6320000 
  1.9770012   2.6079998   3.1630001 
  2.1800003   2.8310013   3.5450001 
  1.9140015   2.7490005   3.3770008 
  1.6370010   2.0640011   2.6360016 
  2.5830002   3.4300003   4.0000000 
  1.6819992   2.3659992   2.8369999 
  2.0070000   2.6040001   3.3299999 
  1.7340012   2.5010014   3.2240009 
  1.3959999   1.9489994   2.3360004 
  1.9379997   2.4739990   3.0660000 
  1.6539993   2.1940002   2.9359989 
  1.7959995   2.3330002   2.9239998 
  1.5499992   2.0879993   2.7659988 
  1.7930012   2.4480000   3.1610012 
  1.7489986   2.3119984   2.8979988 
  1.5900002   1.9289989   3.0299988 
  1.6240005   2.2199993   2.8280010 
  1.7089996   2.3619995   2.8549995 
  2.2010002   2.9860001   3.5970001 
  1.7950001   2.2840004   3.0110016 
  1.8029995   2.3269997   3.1869984 
  1.5410004   2.1639996   2.7969990 
  1.9010010   2.4810009   3.1250000 
  1.7439995   2.5100002   3.1499996 
  1.7640018   2.3790016   2.8440018 
  1.4640007   2.1030006   2.5450001 
  1.9890003   2.6350002   3.1380005 
  1.9370003   2.7030010   3.1840000 
  1.6749992   2.2040005   2.8320007 
  1.9650002   2.5370007   3.2390003 
  1.8109989   2.5269985   3.1210003 
  1.7639999   2.3540001   2.9330006 
  1.7089996   2.3059998   2.7629986 
  2.2109985   2.9459991   3.6359997 
  1.8109989   2.3779984   2.9719982 
  1.6879997   2.2509995   2.8219986 
  1.7810001   2.4259987   2.9799995 
  1.7029991   2.2909985   2.9179993 
  1.7199993   2.6899986   2.7980003 
  1.8139992   2.4569988   3.1870003 
  1.7750015   2.4410000   3.0090008 
  1.7240009   2.1030006   2.9610004 
  1.5529995   2.2019997   2.7729988 
  0.5209999   0.5459995   1.0230007 
  1.8549995   2.6389999   3.3110008 
